# 4x4x3 supercell for harmonic, 4x4x3 supercell for cubic ifcs
# 53x53x33 k points for kappa
# cubic ifcs up to 15NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 20 K
"mfp (nm)" "cumulative kappa xx (W/mK)" "cumulative kappa yy (W/mK)" "cumulative kappa zz (W/mK)"
23.76960 0.00000 0.00000 0.00000
23.82700 0.00000 0.00000 0.00000
23.88450 0.00000 0.00000 0.00000
23.94210 0.00000 0.00000 0.00000
23.99980 0.00000 0.00000 0.00000
24.05770 0.00000 0.00000 0.00000
24.11570 0.00000 0.00000 0.00000
24.17390 0.00000 0.00000 0.00000
24.23220 0.00000 0.00000 0.00000
24.29070 0.00000 0.00000 0.00000
24.34930 0.00000 0.00000 0.00000
24.40800 0.00000 0.00000 0.00000
24.46690 0.00000 0.00000 0.00000
24.52590 0.00000 0.00000 0.00000
24.58500 0.00000 0.00000 0.00000
24.64430 0.00000 0.00000 0.00000
24.70380 0.00000 0.00000 0.00000
24.76340 0.00000 0.00000 0.00000
24.82310 0.00000 0.00000 0.00000
24.88300 0.00000 0.00000 0.00000
24.94300 0.00000 0.00000 0.00000
25.00320 0.00000 0.00000 0.00000
25.06350 0.00000 0.00000 0.00000
25.12390 0.00000 0.00000 0.00000
25.18450 0.00000 0.00000 0.00000
25.24530 0.00000 0.00000 0.00000
25.30620 0.00000 0.00000 0.00000
25.36720 0.00000 0.00000 0.00000
25.42840 0.00000 0.00000 0.00000
25.48980 0.00000 0.00000 0.00000
25.55120 0.00000 0.00000 0.00000
25.61290 0.00000 0.00000 0.00000
25.67470 0.00000 0.00000 0.00000
25.73660 0.00000 0.00000 0.00000
25.79870 0.00000 0.00000 0.00000
25.86090 0.00000 0.00000 0.00000
25.92330 0.00000 0.00000 0.00000
25.98580 0.00000 0.00000 0.00000
26.04850 0.00000 0.00000 0.00000
26.11130 0.00000 0.00000 0.00000
26.17430 0.00000 0.00000 0.00000
26.23740 0.00000 0.00000 0.00000
26.30070 0.00000 0.00000 0.00000
26.36420 0.00000 0.00000 0.00000
26.42780 0.00000 0.00000 0.00000
26.49150 0.00000 0.00000 0.00000
26.55540 0.00000 0.00000 0.00000
26.61950 0.00000 0.00000 0.00000
26.68370 0.00000 0.00000 0.00000
26.74800 0.00000 0.00000 0.00000
26.81260 0.00000 0.00000 0.00000
26.87720 0.00000 0.00000 0.00000
26.94210 0.00000 0.00000 0.00000
27.00700 0.00000 0.00000 0.00000
27.07220 0.00000 0.00000 0.00000
27.13750 0.00000 0.00000 0.00000
27.20300 0.00000 0.00000 0.00000
27.26860 0.00000 0.00000 0.00000
27.33430 0.00000 0.00000 0.00000
27.40030 0.00000 0.00000 0.00000
27.46640 0.00000 0.00000 0.00000
27.53260 0.00000 0.00000 0.00000
27.59900 0.00000 0.00000 0.00000
27.66560 0.00000 0.00000 0.00000
27.73230 0.00000 0.00000 0.00000
27.79920 0.00000 0.00000 0.00000
27.86630 0.00000 0.00000 0.00000
27.93350 0.00000 0.00000 0.00000
28.00090 0.00000 0.00000 0.00000
28.06840 0.00000 0.00000 0.00000
28.13610 0.00000 0.00000 0.00000
28.20400 0.00000 0.00000 0.00000
28.27200 0.00000 0.00000 0.00000
28.34020 0.00000 0.00000 0.00000
28.40860 0.00000 0.00000 0.00000
28.47710 0.00000 0.00000 0.00000
28.54580 0.00000 0.00000 0.00000
28.61470 0.00000 0.00000 0.00000
28.68370 0.00000 0.00000 0.00000
28.75290 0.00000 0.00000 0.00000
28.82220 0.00000 0.00000 0.00000
28.89170 0.00000 0.00000 0.00000
28.96140 0.00000 0.00000 0.00000
29.03130 0.00000 0.00000 0.00000
29.10130 0.00000 0.00000 0.00000
29.17150 0.00000 0.00000 0.00000
29.24190 0.00000 0.00000 0.00000
29.31240 0.00000 0.00000 0.00000
29.38310 0.00000 0.00000 0.00000
29.45400 0.00000 0.00000 0.00000
29.52500 0.00000 0.00000 0.00000
29.59630 0.00000 0.00000 0.00000
29.66770 0.00000 0.00000 0.00000
29.73920 0.00000 0.00000 0.00000
29.81090 0.00000 0.00000 0.00000
29.88290 0.00000 0.00000 0.00000
29.95490 0.00000 0.00000 0.00000
30.02720 0.00000 0.00000 0.00000
30.09960 0.00000 0.00000 0.00000
30.17220 0.00000 0.00000 0.00000
30.24500 0.00000 0.00000 0.00000
30.31800 0.00000 0.00000 0.00000
30.39110 0.00000 0.00000 0.00000
30.46440 0.00000 0.00000 0.00000
30.53790 0.00000 0.00000 0.00000
30.61150 0.00000 0.00000 0.00000
30.68540 0.00000 0.00000 0.00000
30.75940 0.00000 0.00000 0.00000
30.83360 0.00000 0.00000 0.00000
30.90800 0.00000 0.00000 0.00000
30.98250 0.00000 0.00000 0.00000
31.05730 0.00000 0.00000 0.00000
31.13220 0.00000 0.00000 0.00000
31.20730 0.00000 0.00000 0.00000
31.28250 0.00000 0.00000 0.00000
31.35800 0.00000 0.00000 0.00000
31.43360 0.00000 0.00000 0.00000
31.50950 0.00000 0.00000 0.00000
31.58550 0.00000 0.00000 0.00000
31.66160 0.00000 0.00000 0.00000
31.73800 0.00000 0.00000 0.00000
31.81460 0.00000 0.00000 0.00000
31.89130 0.00000 0.00000 0.00000
31.96820 0.00000 0.00000 0.00000
32.04540 0.00000 0.00000 0.00000
32.12270 0.00000 0.00000 0.00000
32.20010 0.00000 0.00000 0.00000
32.27780 0.00000 0.00000 0.00000
32.35570 0.00000 0.00000 0.00000
32.43370 0.00000 0.00000 0.00000
32.51190 0.00000 0.00000 0.00000
32.59040 0.00000 0.00000 0.00000
32.66900 0.00000 0.00000 0.00000
32.74780 0.00000 0.00000 0.00000
32.82680 0.00000 0.00000 0.00000
32.90600 0.00000 0.00000 0.00000
32.98530 0.00000 0.00000 0.00000
33.06490 0.00000 0.00000 0.00000
33.14460 0.00000 0.00000 0.00000
33.22460 0.00000 0.00000 0.00000
33.30470 0.00000 0.00000 0.00000
33.38510 0.00000 0.00000 0.00000
33.46560 0.00000 0.00000 0.00000
33.54630 0.00000 0.00000 0.00000
33.62720 0.00000 0.00000 0.00000
33.70840 0.00000 0.00000 0.00000
33.78970 0.00000 0.00000 0.00000
33.87120 0.00000 0.00000 0.00000
33.95290 0.00000 0.00000 0.00000
34.03480 0.00000 0.00000 0.00000
34.11690 0.00000 0.00000 0.00000
34.19920 0.00000 0.00000 0.00000
34.28170 0.00000 0.00000 0.00000
34.36430 0.00000 0.00000 0.00000
34.44720 0.00000 0.00000 0.00000
34.53030 0.00000 0.00000 0.00000
34.61360 0.00000 0.00000 0.00000
34.69710 0.00000 0.00000 0.00000
34.78080 0.00000 0.00000 0.00000
34.86470 0.00000 0.00000 0.00000
34.94880 0.00000 0.00000 0.00000
35.03310 0.00000 0.00000 0.00000
35.11760 0.00000 0.00000 0.00000
35.20230 0.00000 0.00000 0.00000
35.28720 0.00000 0.00000 0.00000
35.37230 0.00000 0.00000 0.00000
35.45770 0.00000 0.00000 0.00000
35.54320 0.00000 0.00000 0.00000
35.62890 0.00000 0.00000 0.00000
35.71490 0.00000 0.00000 0.00000
35.80100 0.00000 0.00000 0.00000
35.88740 0.00000 0.00000 0.00000
35.97390 0.00000 0.00000 0.00000
36.06070 0.00000 0.00000 0.00000
36.14770 0.00000 0.00000 0.00000
36.23490 0.00000 0.00000 0.00000
36.32230 0.00000 0.00000 0.00000
36.40990 0.00000 0.00000 0.00000
36.49770 0.00000 0.00000 0.00000
36.58580 0.00000 0.00000 0.00000
36.67400 0.00000 0.00000 0.00000
36.76250 0.00000 0.00000 0.00000
36.85110 0.00000 0.00000 0.00000
36.94000 0.00000 0.00000 0.00000
37.02910 0.00000 0.00000 0.00000
37.11850 0.00000 0.00000 0.00000
37.20800 0.00000 0.00000 0.00000
37.29770 0.00000 0.00000 0.00000
37.38770 0.00000 0.00000 0.00000
37.47790 0.00000 0.00000 0.00000
37.56830 0.00000 0.00000 0.00000
37.65890 0.00000 0.00000 0.00000
37.74980 0.00000 0.00000 0.00000
37.84080 0.00000 0.00000 0.00000
37.93210 0.00000 0.00000 0.00000
38.02360 0.00000 0.00000 0.00000
38.11530 0.00000 0.00000 0.00000
38.20720 0.00000 0.00000 0.00000
38.29940 0.00000 0.00000 0.00000
38.39180 0.00000 0.00000 0.00000
38.48440 0.00000 0.00000 0.00000
38.57720 0.00000 0.00000 0.00000
38.67030 0.00000 0.00000 0.00000
38.76350 0.00000 0.00000 0.00000
38.85710 0.00000 0.00000 0.00000
38.95080 0.00000 0.00000 0.00000
39.04470 0.00000 0.00000 0.00000
39.13890 0.00000 0.00000 0.00000
39.23330 0.00000 0.00000 0.00000
39.32800 0.00000 0.00000 0.00000
39.42280 0.00000 0.00000 0.00000
39.51790 0.00000 0.00000 0.00000
39.61320 0.00000 0.00000 0.00000
39.70880 0.00000 0.00000 0.00000
39.80460 0.00000 0.00000 0.00000
39.90060 0.00000 0.00000 0.00000
39.99680 0.00000 0.00000 0.00000
40.09330 0.00000 0.00000 0.00000
40.19000 0.00000 0.00000 0.00000
40.28700 0.00000 0.00000 0.00000
40.38410 0.00000 0.00000 0.00000
40.48150 0.00000 0.00000 0.00000
40.57920 0.00000 0.00000 0.00000
40.67710 0.00000 0.00000 0.00000
40.77520 0.00000 0.00000 0.00000
40.87350 0.00000 0.00000 0.00000
40.97210 0.00000 0.00000 0.00000
41.07100 0.00000 0.00000 0.00000
41.17000 0.00000 0.00000 0.00000
41.26930 0.00000 0.00000 0.00000
41.36890 0.00000 0.00000 0.00000
41.46870 0.00000 0.00000 0.00000
41.56870 0.00000 0.00000 0.00000
41.66900 0.00000 0.00000 0.00000
41.76950 0.00000 0.00000 0.00000
41.87020 0.00000 0.00000 0.00000
41.97120 0.00000 0.00000 0.00000
42.07250 0.00000 0.00000 0.00000
42.17400 0.00000 0.00000 0.00000
42.27570 0.00000 0.00000 0.00000
42.37770 0.00000 0.00000 0.00000
42.47990 0.00000 0.00000 0.00000
42.58230 0.00000 0.00000 0.00000
42.68510 0.00000 0.00000 0.00000
42.78800 0.00000 0.00000 0.00000
42.89120 0.00000 0.00000 0.00000
42.99470 0.00000 0.00000 0.00000
43.09840 0.00000 0.00000 0.00000
43.20240 0.00000 0.00000 0.00000
43.30660 0.00000 0.00000 0.00000
43.41100 0.00000 0.00000 0.00000
43.51570 0.00000 0.00000 0.00000
43.62070 0.00000 0.00000 0.00000
43.72590 0.00000 0.00000 0.00000
43.83140 0.00000 0.00000 0.00000
43.93710 0.00000 0.00000 0.00000
44.04310 0.00000 0.00000 0.00000
44.14930 0.00000 0.00000 0.00000
44.25580 0.00000 0.00000 0.00000
44.36260 0.00000 0.00000 0.00000
44.46960 0.00000 0.00000 0.00000
44.57690 0.00000 0.00000 0.00000
44.68440 0.00000 0.00000 0.00000
44.79220 0.00000 0.00000 0.00000
44.90020 0.00000 0.00000 0.00000
45.00850 0.00000 0.00000 0.00000
45.11710 0.00000 0.00000 0.00000
45.22590 0.00000 0.00000 0.00000
45.33500 0.00000 0.00000 0.00000
45.44440 0.00000 0.00000 0.00000
45.55400 0.00000 0.00000 0.00000
45.66390 0.00000 0.00000 0.00000
45.77400 0.00000 0.00000 0.00000
45.88440 0.00000 0.00000 0.00000
45.99510 0.00000 0.00000 0.00000
46.10600 0.00000 0.00000 0.00000
46.21730 0.00000 0.00000 0.00000
46.32870 0.00000 0.00000 0.00000
46.44050 0.00000 0.00000 0.00000
46.55250 0.00000 0.00000 0.00000
46.66480 0.00000 0.00000 0.00000
46.77740 0.00000 0.00000 0.00000
46.89020 0.00000 0.00000 0.00000
47.00330 0.00000 0.00000 0.00000
47.11670 0.00000 0.00000 0.00000
47.23030 0.00000 0.00000 0.00000
47.34420 0.00000 0.00000 0.00000
47.45840 0.00000 0.00000 0.00000
47.57290 0.00000 0.00000 0.00000
47.68770 0.00000 0.00000 0.00000
47.80270 0.00000 0.00000 0.00000
47.91800 0.00000 0.00000 0.00000
48.03360 0.00000 0.00000 0.00000
48.14950 0.00000 0.00000 0.00000
48.26560 0.00000 0.00000 0.00000
48.38200 0.00000 0.00000 0.00000
48.49870 0.00000 0.00000 0.00000
48.61570 0.00000 0.00000 0.00000
48.73300 0.00000 0.00000 0.00000
48.85050 0.00000 0.00000 0.00000
48.96840 0.00000 0.00000 0.00000
49.08650 0.00000 0.00000 0.00000
49.20490 0.00000 0.00000 0.00000
49.32360 0.00000 0.00000 0.00000
49.44250 0.00000 0.00000 0.00000
49.56180 0.00000 0.00000 0.00000
49.68140 0.00000 0.00000 0.00000
49.80120 0.00000 0.00000 0.00000
49.92130 0.00000 0.00000 0.00000
50.04170 0.00000 0.00000 0.00000
50.16240 0.00000 0.00000 0.00000
50.28340 0.00000 0.00000 0.00000
50.40470 0.00000 0.00000 0.00000
50.52630 0.00000 0.00000 0.00000
50.64820 0.00000 0.00000 0.00000
50.77040 0.00000 0.00000 0.00000
50.89280 0.00000 0.00000 0.00000
51.01560 0.00000 0.00000 0.00000
51.13860 0.00000 0.00000 0.00000
51.26200 0.00000 0.00000 0.00000
51.38560 0.00000 0.00000 0.00000
51.50960 0.00000 0.00000 0.00000
51.63380 0.00000 0.00000 0.00000
51.75840 0.00000 0.00000 0.00000
51.88320 0.00000 0.00000 0.00000
52.00840 0.00000 0.00000 0.00000
52.13380 0.00000 0.00000 0.00000
52.25960 0.00000 0.00000 0.00000
52.38560 0.00000 0.00000 0.00000
52.51200 0.00000 0.00000 0.00000
52.63870 0.00000 0.00000 0.00000
52.76560 0.00000 0.00000 0.00000
52.89290 0.00000 0.00000 0.00000
53.02050 0.00000 0.00000 0.00000
53.14840 0.00000 0.00000 0.00000
53.27660 0.00000 0.00000 0.00000
53.40510 0.00000 0.00000 0.00000
53.53390 0.00000 0.00000 0.00000
53.66300 0.00000 0.00000 0.00000
53.79250 0.00000 0.00000 0.00000
53.92220 0.00000 0.00000 0.00000
54.05230 0.00000 0.00000 0.00000
54.18270 0.00000 0.00000 0.00000
54.31340 0.00000 0.00000 0.00000
54.44440 0.00000 0.00000 0.00000
54.57570 0.00000 0.00000 0.00000
54.70740 0.00000 0.00000 0.00000
54.83930 0.00000 0.00000 0.00000
54.97160 0.00000 0.00000 0.00000
55.10420 0.00000 0.00000 0.00000
55.23710 0.00000 0.00000 0.00000
55.37040 0.00000 0.00000 0.00000
55.50390 0.00000 0.00000 0.00000
55.63780 0.00000 0.00000 0.00000
55.77200 0.00000 0.00000 0.00000
55.90650 0.00000 0.00000 0.00000
56.04140 0.00000 0.00000 0.00000
56.17660 0.00000 0.00000 0.00000
56.31210 0.00000 0.00000 0.00000
56.44790 0.00000 0.00000 0.00000
56.58410 0.00000 0.00000 0.00000
56.72050 0.00000 0.00000 0.00000
56.85740 0.00000 0.00000 0.00000
56.99450 0.00000 0.00000 0.00000
57.13200 0.00000 0.00000 0.00000
57.26980 0.00000 0.00000 0.00000
57.40790 0.00000 0.00000 0.00000
57.54640 0.00000 0.00000 0.00000
57.68520 0.00000 0.00000 0.00000
57.82440 0.00000 0.00000 0.00000
57.96380 0.00000 0.00000 0.00000
58.10370 0.00000 0.00000 0.00000
58.24380 0.00000 0.00000 0.00000
58.38430 0.00000 0.00000 0.00000
58.52510 0.00000 0.00000 0.00000
58.66630 0.00000 0.00000 0.00000
58.80780 0.00000 0.00000 0.00000
58.94970 0.00000 0.00000 0.00000
59.09190 0.00000 0.00000 0.00000
59.23440 0.00000 0.00000 0.00000
59.37730 0.00000 0.00000 0.00000
59.52050 0.00000 0.00000 0.00000
59.66410 0.00000 0.00000 0.00000
59.80800 0.00000 0.00000 0.00000
59.95230 0.00000 0.00000 0.00000
60.09690 0.00000 0.00000 0.00000
60.24180 0.00000 0.00000 0.00000
60.38710 0.00000 0.00000 0.00000
60.53280 0.00000 0.00000 0.00000
60.67880 0.00000 0.00000 0.00000
60.82520 0.00000 0.00000 0.00000
60.97190 0.00000 0.00000 0.00000
61.11900 0.00000 0.00000 0.00000
61.26640 0.00000 0.00000 0.00000
61.41420 0.00000 0.00000 0.00000
61.56230 0.00000 0.00000 0.00000
61.71080 0.00000 0.00000 0.00000
61.85970 0.00000 0.00000 0.00000
62.00890 0.00000 0.00000 0.00000
62.15850 0.00000 0.00000 0.00000
62.30840 0.00000 0.00000 0.00000
62.45870 0.00000 0.00000 0.00000
62.60930 0.00000 0.00000 0.00000
62.76040 0.00000 0.00000 0.00000
62.91170 0.00000 0.00000 0.00000
63.06350 0.00000 0.00000 0.00000
63.21560 0.00000 0.00000 0.00000
63.36810 0.00000 0.00000 0.00000
63.52090 0.00000 0.00000 0.00000
63.67420 0.00000 0.00000 0.00000
63.82780 0.00000 0.00000 0.00000
63.98170 0.00000 0.00000 0.00000
64.13600 0.00000 0.00000 0.00000
64.29080 0.00000 0.00000 0.00000
64.44580 0.00000 0.00000 0.00000
64.60130 0.00000 0.00000 0.00000
64.75710 0.00000 0.00000 0.00000
64.91330 0.00000 0.00000 0.00000
65.06990 0.00000 0.00000 0.00000
65.22680 0.00000 0.00000 0.00000
65.38420 0.00000 0.00000 0.00000
65.54190 0.00000 0.00000 0.00000
65.70000 0.00000 0.00000 0.00000
65.85850 0.00000 0.00000 0.00000
66.01730 0.00000 0.00000 0.00000
66.17660 0.00000 0.00000 0.00000
66.33620 0.00000 0.00000 0.00000
66.49620 0.00000 0.00000 0.00000
66.65660 0.00000 0.00000 0.00000
66.81740 0.00000 0.00000 0.00000
66.97860 0.00000 0.00000 0.00000
67.14010 0.00000 0.00000 0.00000
67.30210 0.00000 0.00000 0.00000
67.46440 0.00000 0.00000 0.00000
67.62710 0.00000 0.00000 0.00000
67.79030 0.00000 0.00000 0.00000
67.95380 0.00000 0.00000 0.00000
68.11770 0.00000 0.00000 0.00000
68.28200 0.00000 0.00000 0.00000
68.44670 0.00000 0.00000 0.00000
68.61180 0.00000 0.00000 0.00000
68.77730 0.00000 0.00000 0.00000
68.94320 0.00000 0.00000 0.00000
69.10950 0.00000 0.00000 0.00000
69.27620 0.00000 0.00000 0.00000
69.44330 0.00000 0.00000 0.00000
69.61080 0.00000 0.00000 0.00000
69.77870 0.00000 0.00000 0.00000
69.94700 0.00000 0.00000 0.00000
70.11580 0.00000 0.00000 0.00000
70.28490 0.00000 0.00000 0.00000
70.45440 0.00000 0.00000 0.00000
70.62440 0.00000 0.00000 0.00000
70.79470 0.00000 0.00000 0.00000
70.96550 0.00000 0.00000 0.00000
71.13670 0.00000 0.00000 0.00000
71.30830 0.00000 0.00000 0.00000
71.48030 0.00000 0.00000 0.00000
71.65270 0.00000 0.00000 0.00000
71.82550 0.00000 0.00000 0.00000
71.99880 0.00000 0.00000 0.00000
72.17240 0.00000 0.00000 0.00000
72.34650 0.00000 0.00000 0.00000
72.52100 0.00000 0.00000 0.00000
72.69600 0.00000 0.00000 0.00000
72.87130 0.00000 0.00000 0.00000
73.04710 0.00000 0.00000 0.00000
73.22330 0.00000 0.00000 0.00000
73.39990 0.00000 0.00000 0.00000
73.57700 0.00000 0.00000 0.00000
73.75440 0.00000 0.00000 0.00000
73.93230 0.00000 0.00000 0.00000
74.11070 0.00000 0.00000 0.00000
74.28940 0.00000 0.00000 0.00000
74.46860 0.00000 0.00000 0.00000
74.64830 0.00000 0.00000 0.00000
74.82830 0.00000 0.00000 0.00000
75.00880 0.00000 0.00000 0.00000
75.18970 0.00000 0.00000 0.00000
75.37110 0.00000 0.00000 0.00000
75.55290 0.00000 0.00000 0.00000
75.73520 0.00000 0.00000 0.00000
75.91780 0.00000 0.00000 0.00000
76.10100 0.00000 0.00000 0.00000
76.28450 0.00000 0.00000 0.00000
76.46850 0.00000 0.00000 0.00000
76.65300 0.00000 0.00000 0.00000
76.83790 0.00000 0.00000 0.00000
77.02320 0.00000 0.00000 0.00000
77.20900 0.00000 0.00000 0.00000
77.39530 0.00000 0.00000 0.00000
77.58190 0.00000 0.00000 0.00000
77.76910 0.00000 0.00000 0.00000
77.95670 0.00000 0.00000 0.00000
78.14470 0.00000 0.00000 0.00000
78.33320 0.00000 0.00000 0.00000
78.52220 0.00000 0.00000 0.00000
78.71160 0.00000 0.00000 0.00000
78.90140 0.00000 0.00000 0.00000
79.09170 0.00000 0.00000 0.00000
79.28250 0.00000 0.00000 0.00000
79.47380 0.00000 0.00000 0.00000
79.66550 0.00000 0.00000 0.00000
79.85760 0.00000 0.00000 0.00000
80.05020 0.00000 0.00000 0.00000
80.24330 0.00000 0.00000 0.00000
80.43690 0.00000 0.00000 0.00000
80.63090 0.00000 0.00000 0.00000
80.82540 0.00000 0.00000 0.00000
81.02040 0.00000 0.00000 0.00000
81.21580 0.00000 0.00000 0.00000
81.41170 0.00000 0.00000 0.00000
81.60810 0.00000 0.00000 0.00000
81.80490 0.00000 0.00000 0.00000
82.00230 0.00000 0.00000 0.00000
82.20000 0.00000 0.00000 0.00000
82.39830 0.00000 0.00000 0.00000
82.59710 0.00000 0.00000 0.00000
82.79630 0.00000 0.00000 0.00000
82.99600 0.00000 0.00000 0.00000
83.19620 0.00000 0.00000 0.00000
83.39690 0.00000 0.00000 0.00000
83.59810 0.00000 0.00000 0.00000
83.79970 0.00000 0.00000 0.00000
84.00190 0.00000 0.00000 0.00000
84.20450 0.00000 0.00000 0.00000
84.40760 0.00000 0.00000 0.00000
84.61120 0.00000 0.00000 0.00000
84.81530 0.00000 0.00000 0.00000
85.01990 0.00000 0.00000 0.00000
85.22490 0.00000 0.00000 0.00000
85.43050 0.00000 0.00000 0.00000
85.63660 0.00000 0.00000 0.00000
85.84320 0.00000 0.00000 0.00000
86.05020 0.00000 0.00000 0.00000
86.25780 0.00000 0.00000 0.00000
86.46580 0.00000 0.00000 0.00000
86.67440 0.00000 0.00000 0.00000
86.88350 0.00000 0.00000 0.00000
87.09310 0.00000 0.00000 0.00000
87.30310 0.00000 0.00000 0.00000
87.51370 0.00000 0.00000 0.00000
87.72480 0.00000 0.00000 0.00000
87.93640 0.00000 0.00000 0.00000
88.14850 0.00000 0.00000 0.00000
88.36120 0.00000 0.00000 0.00000
88.57430 0.00000 0.00000 0.00000
88.78790 0.00000 0.00000 0.00000
89.00210 0.00000 0.00000 0.00000
89.21680 0.00000 0.00000 0.00000
89.43200 0.00000 0.00000 0.00000
89.64770 0.00000 0.00000 0.00000
89.86400 0.00000 0.00000 0.00000
90.08070 0.00000 0.00000 0.00000
90.29800 0.00000 0.00000 0.00000
90.51580 0.00000 0.00000 0.00000
90.73410 0.00000 0.00000 0.00000
90.95300 0.00000 0.00000 0.00000
91.17240 0.00000 0.00000 0.00000
91.39230 0.00000 0.00000 0.00000
91.61280 0.00000 0.00000 0.00000
91.83370 0.00000 0.00000 0.00000
92.05530 0.00000 0.00000 0.00000
92.27730 0.00000 0.00000 0.00000
92.49990 0.00000 0.00000 0.00000
92.72300 0.00000 0.00000 0.00000
92.94670 0.00000 0.00000 0.00000
93.17090 0.00000 0.00000 0.00000
93.39560 0.00000 0.00000 0.00000
93.62090 0.00000 0.00000 0.00000
93.84670 0.00000 0.00000 0.00000
94.07310 0.00000 0.00000 0.00000
94.30000 0.00000 0.00000 0.00000
94.52750 0.00000 0.00000 0.00000
94.75550 0.00000 0.00000 0.00000
94.98400 0.00000 0.00000 0.00000
95.21320 0.00000 0.00000 0.00000
95.44280 0.00000 0.00000 0.00000
95.67300 0.00000 0.00000 0.00000
95.90380 0.00000 0.00000 0.00000
96.13510 0.00000 0.00000 0.00000
96.36700 0.00000 0.00000 0.00000
96.59950 0.00000 0.00000 0.00000
96.83250 0.00000 0.00000 0.00000
97.06610 0.00000 0.00000 0.00000
97.30020 0.00000 0.00000 0.00000
97.53490 0.00000 0.00000 0.00000
97.77020 0.00000 0.00000 0.00000
98.00600 0.00000 0.00000 0.00000
98.24240 0.00000 0.00000 0.00000
98.47940 0.00000 0.00000 0.00000
98.71690 0.00000 0.00000 0.00000
98.95500 0.00000 0.00000 0.00000
99.19370 0.00000 0.00000 0.00000
99.43300 0.00000 0.00000 0.00000
99.67280 0.00000 0.00000 0.00000
99.91330 0.00000 0.00000 0.00000
100.15400 0.00000 0.00000 0.00000
100.39600 0.00000 0.00000 0.00000
100.63800 0.00000 0.00000 0.00000
100.88100 0.00000 0.00000 0.00000
101.12400 0.00000 0.00000 0.00000
101.36800 0.00000 0.00000 0.00000
101.61300 0.00000 0.00000 0.00000
101.85800 0.00000 0.00000 0.00000
102.10300 0.00000 0.00000 0.00000
102.35000 0.00000 0.00000 0.00000
102.59700 0.00000 0.00000 0.00000
102.84400 0.00000 0.00000 0.00000
103.09200 0.00000 0.00000 0.00000
103.34100 0.00000 0.00000 0.00000
103.59000 0.00000 0.00000 0.00000
103.84000 0.00000 0.00000 0.00000
104.09000 0.00000 0.00000 0.00000
104.34100 0.00000 0.00000 0.00000
104.59300 0.00000 0.00000 0.00000
104.84500 0.00000 0.00000 0.00000
105.09800 0.00000 0.00000 0.00000
105.35200 0.00000 0.00000 0.00000
105.60600 0.00000 0.00000 0.00000
105.86100 0.00000 0.00000 0.00000
106.11600 0.00000 0.00000 0.00000
106.37200 0.00000 0.00000 0.00000
106.62900 0.00000 0.00000 0.00000
106.88600 0.00000 0.00000 0.00000
107.14400 0.00000 0.00000 0.00000
107.40200 0.00000 0.00000 0.00000
107.66100 0.00000 0.00000 0.00000
107.92100 0.00000 0.00000 0.00000
108.18100 0.00000 0.00000 0.00000
108.44200 0.00000 0.00000 0.00000
108.70400 0.00000 0.00000 0.00000
108.96600 0.00000 0.00000 0.00000
109.22900 0.00000 0.00000 0.00000
109.49200 0.00000 0.00000 0.00000
109.75600 0.00000 0.00000 0.00000
110.02100 0.00000 0.00000 0.00000
110.28600 0.00000 0.00000 0.00000
110.55200 0.00000 0.00000 0.00000
110.81900 0.00000 0.00000 0.00000
111.08600 0.00000 0.00000 0.00000
111.35400 0.00000 0.00000 0.00000
111.62300 0.00000 0.00000 0.00000
111.89200 0.00000 0.00000 0.00000
112.16200 0.00000 0.00000 0.00000
112.43300 0.00000 0.00000 0.00000
112.70400 0.00000 0.00000 0.00000
112.97600 0.00000 0.00000 0.00000
113.24800 0.00000 0.00000 0.00000
113.52100 0.00000 0.00000 0.00000
113.79500 0.00000 0.00000 0.00000
114.07000 0.00000 0.00000 0.00000
114.34500 0.00000 0.00000 0.00000
114.62100 0.00000 0.00000 0.00000
114.89700 0.00000 0.00000 0.00000
115.17400 0.00000 0.00000 0.00000
115.45200 0.00000 0.00000 0.00000
115.73100 0.00000 0.00000 0.00000
116.01000 0.00000 0.00000 0.00000
116.29000 0.00000 0.00000 0.00000
116.57000 0.00000 0.00000 0.00000
116.85100 0.00000 0.00000 0.00000
117.13300 0.00000 0.00000 0.00000
117.41600 0.00000 0.00000 0.00000
117.69900 0.00000 0.00000 0.00000
117.98300 0.00000 0.00000 0.00000
118.26700 0.00000 0.00000 0.00000
118.55300 0.00000 0.00000 0.00000
118.83900 0.00000 0.00000 0.00000
119.12500 0.00000 0.00000 0.00000
119.41300 0.00000 0.00000 0.00000
119.70100 0.00000 0.00000 0.00000
119.98900 0.00000 0.00000 0.00000
120.27900 0.00000 0.00000 0.00000
120.56900 0.00000 0.00000 0.00000
120.86000 0.00000 0.00000 0.00000
121.15100 0.00000 0.00000 0.00000
121.44300 0.00000 0.00000 0.00000
121.73600 0.00000 0.00000 0.00000
122.03000 0.00000 0.00000 0.00000
122.32400 0.00000 0.00000 0.00000
122.61900 0.00000 0.00000 0.00000
122.91500 0.00000 0.00000 0.00000
123.21200 0.00000 0.00000 0.00000
123.50900 0.00000 0.00000 0.00000
123.80700 0.00000 0.00000 0.00000
124.10500 0.00000 0.00000 0.00000
124.40500 0.00000 0.00000 0.00000
124.70500 0.00000 0.00000 0.00000
125.00600 0.00000 0.00000 0.00000
125.30700 0.00000 0.00000 0.00000
125.61000 0.00000 0.00000 0.00000
