omega,kappa
0.09525865006493975,0.0
0.09621123656590745,0.0
0.09716382306687517,0.0
0.09811640956784287,0.0
0.09906899606881057,0.0
0.10002158256977828,0.0
0.100974169070746,0.0
0.1019267555717137,0.0
0.1028793420726814,0.0
0.1038319285736491,0.0
0.10478451507461682,0.0
0.10573710157558452,0.0
0.10668968807655223,0.0
0.10764227457751993,0.0
0.10859486107848765,0.0
0.10954744757945535,0.0
0.11050003408042305,0.0
0.11145262058139077,0.0
0.11240520708235847,0.0
0.11335779358332618,0.0
0.11431038008429388,0.0
0.11526296658526161,0.0
0.11621555308622931,0.0
0.11716813958719702,0.0
0.11812072608816473,0.0
0.11907331258913244,0.0
0.12002589909010014,0.0
0.12097848559106784,0.0
0.12193107209203556,0.0
0.12288365859300326,0.0
0.12383624509397097,0.0
0.12478883159493868,0.0
0.1257414180959064,0.0
0.1266940045968741,0.0
0.1276465910978418,0.0
0.1285991775988095,0.0
0.1295517640997772,0.0
0.13050435060074492,0.0
0.13145693710171263,0.0
0.13240952360268032,0.0
0.13336211010364804,0.0
0.13431469660461576,0.0
0.13526728308966796,0.0
0.13621986959063567,0.0
0.13717245609160336,0.0
0.13812504259257108,0.0
0.1390776290935388,0.0
0.14003021559450649,0.0
0.1409828020954742,0.0
0.14193538859644192,0.0
0.1428879750974096,0.0
0.14384056159837733,0.0
0.14479314809934501,0.0
0.14574573460031273,0.0
0.14669832110128045,0.0
0.14765090760224817,0.0
0.14860349410321588,0.0
0.14955608060418357,0.0
0.1505086671051513,0.0
0.151461253606119,0.0
0.1524138401070867,0.0
0.1533664266080544,0.0
0.1543190131090221,0.0
0.15527159960998982,0.0
0.15622418611095754,0.0
0.15717677261192523,0.0
0.15812935911289294,0.0
0.15908194561386066,0.0
0.16003453216257482,0.0
0.16098711858396508,0.0
0.16193970516451023,0.0
0.1628922915859005,0.0
0.16384487816644566,0.0
0.16479746458783592,0.0
0.16575005116838107,0.0
0.16670263758977133,0.0
0.16765522417031647,0.0
0.16860781059170674,0.0
0.16956039717225188,0.0
0.17051298359364214,0.0
0.17146557017418732,0.0
0.17241815659557758,0.0
0.17337074317612275,0.0
0.17432332959751298,0.0
0.17527591617805816,0.0
0.1762285025994484,0.0
0.1771810891799936,0.0
0.17813367560138382,0.0
0.179086262181929,0.0
0.18003884860331923,0.0
0.1809914351838644,0.0
0.18194402160525464,0.0
0.18289660818579984,0.0
0.18384919460719004,0.0
0.18480178118773524,0.0
0.18575436760912548,0.0
0.18670695418967065,0.0
0.18765954061106088,0.0
0.18861212719160605,0.0
0.1895647136129963,0.0
0.1905173001935415,0.0
0.1914698866149317,0.0
0.1924224731954769,0.0
0.19337505961686713,0.0
0.1943276461974123,0.0
0.19528023261880254,0.0
0.1962328191993477,0.0
0.19718540562073794,0.0
0.19813799220128314,0.0
0.19909057862267338,0.0
0.20004316520321855,0.0
0.20099575162460878,0.0
0.20194833820515395,0.0
0.2029009246265442,0.0
0.20385351120708936,0.0
0.2048060976284796,0.0
0.2057586842090248,0.0
0.20671127063041503,0.0
0.2076638572109602,0.0
0.20861644363235043,0.0
0.2095690302128956,0.0
0.21052161663428584,0.0
0.21147420321483104,0.0
0.21242678963622125,0.0
0.21337937621676645,0.0
0.21433196263815668,0.0
0.21528454921870185,0.0
0.2162371356400921,0.0
0.21718972222063726,0.0
0.2181423086420275,0.0
0.2190948952225727,0.0
0.2200474816439629,0.0
0.2210000682245081,0.0
0.22195265464589833,0.0
0.2229052412264435,0.0
0.22385782764783374,0.0
0.2248104142283789,0.0
0.22576300064976915,0.0
0.22671558723031435,0.0
0.2276681736517046,0.0
0.22862076023224975,0.0
0.22957334665364001,0.0
0.23052593323418516,0.0
0.23147851965557542,0.0
0.2324311062361206,0.0
0.23338369265751086,0.0
0.234336279238056,0.0
0.23528886565944626,0.0
0.2362414522399914,0.0
0.23719403866138167,0.0
0.2381466252419268,0.0
0.23909921166331707,0.0
0.24005179824386225,0.0
0.2410043846652525,0.0
0.24195697124579768,0.0
0.24290955766718791,0.0
0.2438621442477331,0.0
0.24481473066912332,0.0
0.24576731724966852,0.0
0.24671990367105873,0.0
0.24767249025160393,0.0
0.24862507667299416,0.0
0.24957766325353933,0.0
0.2505302496749296,0.0
0.25148283625547474,0.0
0.252435422676865,0.0
0.2533880092574102,0.0
0.2543405956788004,0.0
0.2552931822593456,0.0
0.2562457686807358,0.0
0.257198355261281,0.0
0.2581509416826712,0.0
0.2591035282632164,0.0
0.26005611468460665,0.0
0.2610087012651518,0.0
0.26196128768654203,0.0
0.26291387426708723,0.0
0.26386646068847747,0.0
0.26481904726902267,0.0
0.2657716336904129,0.0
0.26672422027095805,0.0
0.2676768066923483,0.0
0.2686293932728935,0.0
0.2695819796942837,0.0
0.27053456611567395,0.0
0.2714871526962191,0.0
0.2724397391176093,1.269897131
0.2733923256981545,1.269897131
0.27434491211954476,1.269897131
0.27529749870008996,1.269897131
0.2762500851214802,1.269897131
0.27720267170202534,1.269897131
0.27815525812341557,1.269897131
0.2791078447039608,1.269897131
0.280060431125351,1.269897131
0.2810130177058962,1.269897131
0.28196560412728644,1.269897131
0.2829181907078316,1.269897131
0.2838707771292219,1.269897131
0.284823363709767,1.269897131
0.28577595013115725,1.269897131
0.28672853671170245,1.269897131
0.2876811231330927,1.269897131
0.28863370971363783,1.269897131
0.2895862961350281,1.269897131
0.29053888271557327,1.269897131
0.2914914691369635,1.269897131
0.29244405571750864,1.269897131
0.29339664213889893,1.269897131
0.2943492287194441,1.269897131
0.29530181514083437,1.269897131
0.2962544017213795,1.269897131
0.29720698814276975,1.269897131
0.29815957472331495,1.269897131
0.2991121611447052,1.269897131
0.3000647477252504,1.269897131
0.3010173341466406,1.269897131
0.30196992072718576,1.269897131
0.302922507148576,1.269897131
0.3038750937291212,1.269897131
0.3048276801505114,1.269897131
0.3057802667310566,1.269897131
0.3067328531524468,1.269897131
0.307685439732992,1.269897131
0.30863802615438224,1.269897131
0.30959061273492744,1.269897131
0.3105431991563177,1.269897131
0.3114957857368628,1.269897131
0.31244837215825305,1.269897131
0.31340095873879825,1.269897131
0.3143535451601885,1.269897131
0.3153061317407337,1.269897131
0.3162587181621239,1.269897131
0.31721130474266906,1.269897131
0.3181638911640593,1.269897131
0.3191164777446045,1.269897131
0.3200690641659948,1.269897131
0.32102165074653993,1.269897131
0.32197423716793017,1.269897131
0.3229268237484753,1.269897131
0.3238794101698656,1.269897131
0.32483199675041075,1.269897131
0.325784583171801,1.269897131
0.3267371697523462,1.269897131
0.3276897561737364,1.269897131
0.32864234275428156,1.269897131
0.32959492917567185,1.269897131
0.330547515756217,1.269897131
0.3315001021776072,1.269897131
0.33245268875815237,1.269897131
0.33340527517954266,1.269897131
0.3343578617600878,1.269897131
0.3353104481814781,1.269897131
0.33626303476202324,1.269897131
0.33721562118341347,1.269897131
0.3381682077639586,1.269897131
0.3391207941853489,1.269897131
0.34007338076589405,1.269897131
0.3410259671872843,1.269897131
0.3419785537678295,1.269897131
0.3429311401892197,1.269897131
0.34388372676976486,1.269897131
0.34483631319115515,1.269897131
0.3457888997717003,1.269897131
0.34674148619309053,1.269897131
0.3476940727736357,1.269897131
0.34864665919502597,1.269897131
0.3495992457755711,1.269897131
0.3505518321969614,1.269897131
0.35150441877750654,1.269897131
0.3524570051988968,1.269897131
0.3534095917794419,1.269897131
0.3543621782008322,1.269897131
0.35531476478137736,1.269897131
0.35626735120276765,1.269897131
0.3572199377833128,1.269897131
0.358172524204703,1.269897131
0.35912511078524817,1.269897131
0.36007769720663846,1.269897131
0.3610302837871836,1.269897131
0.36198287020857384,1.269897131
0.36293545678911904,2.334591201
0.36388804321050927,2.334591201
0.3648406297910544,2.334591201
0.3657932162124447,2.334591201
0.36674580279298985,2.334591201
0.3676983892143801,2.334591201
0.36865097579492523,2.334591201
0.3696035622163155,2.334591201
0.37055614879686066,2.334591201
0.37150873521825095,2.334591201
0.3724613217987961,2.334591201
0.37341390822018633,2.334591201
0.3743664948007315,2.334591201
0.37531908122212176,2.334591201
0.3762716678026669,2.334591201
0.3772242542240572,2.334591201
0.37817684080460234,2.334591201
0.3791294272259926,2.334591201
0.3800820138065377,2.334591201
0.381034600227928,2.334591201
0.38198718680847316,2.334591201
0.3829397732298634,2.334591201
0.3838923598104086,2.334591201
0.3848449462317988,2.334591201
0.38579753281234397,2.334591201
0.38675011923373426,2.334591201
0.3877027058142794,2.334591201
0.38865529223566964,2.334591201
0.3896078788162148,2.334591201
0.39056046523760507,2.334591201
0.3915130518181502,2.334591201
0.3924656382395405,2.334591201
0.39341822482008565,2.334591201
0.3943708112414759,2.334591201
0.395323397822021,2.334591201
0.3962759842434113,2.334591201
0.39722857082395646,2.334591201
0.39818115724534675,2.334591201
0.3991337438258919,2.334591201
0.40008633024728213,2.334591201
0.4010389168278274,2.334591201
0.40199150324921756,2.334591201
0.40294408982976276,2.334591201
0.40389667625115294,2.334591201
0.4048492628316982,3.422061786
0.4058018492530884,3.422061786
0.4067544358336336,3.422061786
0.4077070222550238,3.422061786
0.408659608835569,3.422061786
0.4096121952569592,3.422061786
0.41056478183750444,3.422061786
0.4115173682588946,3.422061786
0.4124699548394398,3.422061786
0.41342254126083006,3.422061786
0.41437512784137526,3.422061786
0.41532771426276544,3.422061786
0.4162803008433107,3.422061786
0.41723288726470087,3.422061786
0.41818547384524607,3.422061786
0.41913806026663625,3.422061786
0.4200906468471815,3.422061786
0.4210432332685717,3.422061786
0.4219958198491169,3.422061786
0.4229484062705071,3.422061786
0.4239009928510523,3.422061786
0.4248535792724425,3.422061786
0.42580616585298775,3.422061786
0.42675875227437793,3.422061786
0.42771133885492313,3.422061786
0.42866392527631336,3.422061786
0.42961651185685856,3.422061786
0.43056909827824874,3.422061786
0.431521684858794,3.422061786
0.4324742712801842,3.422061786
0.4334268578607294,3.422061786
0.4343794442821196,3.422061786
0.4353320308626648,3.422061786
0.436284617284055,3.422061786
0.43723720386460024,3.422061786
0.4381897902859904,3.422061786
0.4391423768665356,3.422061786
0.4400949632879258,3.422061786
0.44104754986847106,3.422061786
0.44200013628986123,3.422061786
0.44295272287040643,3.422061786
0.44390530929179667,3.422061786
0.44485789587234187,3.422061786
0.44581048229373205,3.422061786
0.4467630688742773,3.422061786
0.4477156552956675,3.422061786
0.4486682418762127,3.422061786
0.4496208282976029,3.422061786
0.4505734148781481,3.422061786
0.4515260012995383,3.422061786
0.45247858788008355,3.422061786
0.4534311743014737,3.422061786
0.45438376088201893,3.422061786
0.4553363473034092,3.422061786
0.45628893388395436,3.422061786
0.4572415203053446,3.422061786
0.4581941068858898,3.422061786
0.45914669330728003,3.422061786
0.4600992798878252,3.422061786
0.46105186630921546,3.422061786
0.4620044528897606,3.422061786
0.46295703931115084,3.422061786
0.463909625891696,3.422061786
0.4648622123130863,3.422061786
0.4658147988936314,3.422061786
0.4667673853150217,3.422061786
0.46771997189556686,3.422061786
0.4686725583169571,3.422061786
0.46962514489750223,3.422061786
0.4705777313188925,3.422061786
0.47153031789943767,3.422061786
0.47248290432082796,3.422061786
0.4734354909013731,3.422061786
0.47438807732276334,3.422061786
0.4753406639033085,3.422061786
0.47629325032469877,3.422061786
0.4772458369052439,3.422061786
0.47819842332663415,3.422061786
0.4791510099071793,3.422061786
0.4801035963285696,3.422061786
0.4810561829091147,3.422061786
0.482008769330505,3.422061786
0.48296135591105016,3.422061786
0.4839139423324404,3.422061786
0.48486652891298554,3.422061786
0.48581911533437583,3.422061786
0.486771701914921,3.422061786
0.48772428833631126,3.422061786
0.4886768749168564,3.422061786
0.48962946133824664,3.422061786
0.4905820479187918,3.422061786
0.4915346343401821,3.422061786
0.4924872209207272,3.422061786
0.49343980734211745,3.422061786
0.49439239392266265,3.422061786
0.4953449803440529,3.422061786
0.49629756692459803,3.422061786
0.4972501533459883,3.422061786
0.49820273992653347,3.422061786
0.4991553263479237,3.422061786
0.5001079129284689,3.422061786
0.5010604993498592,3.422061786
0.5020130859304043,3.422061786
0.5029656723517946,3.422061786
0.5039182589323397,3.422061786
0.50487084535373,3.422061786
0.5058234319342751,3.422061786
0.5067760183556653,3.422061786
0.5077286049362105,3.422061786
0.5086811913576008,3.422061786
0.5096337779381459,3.422061786
0.5105863643595362,3.422061786
0.5115389509400814,3.422061786
0.5124915373614716,3.422061786
0.5134441239420168,3.422061786
0.5143967103634071,3.422061786
0.5153492969439522,3.422061786
0.5163018833653424,3.422061786
0.5172544699458876,3.422061786
0.5182070563672778,3.89971775
0.519159642947823,3.89971775
0.5201122293692133,3.89971775
0.5210648159497584,3.89971775
0.5220174023711487,3.89971775
0.5229699889516939,3.89971775
0.5239225753730841,3.89971775
0.5248751619536293,3.89971775
0.5258277483750196,3.89971775
0.5267803349555646,3.89971775
0.5277329213769549,4.613992795
0.5286855079575,4.613992795
0.5296380943788903,4.613992795
0.5305906809594355,4.613992795
0.5315432673808258,4.613992795
0.5324958539613709,4.613992795
0.5334484403827612,4.613992795
0.5344010269633063,4.613992795
0.5353536133846966,5.167257459
0.5363061999652418,5.167257459
0.537258786386632,5.167257459
0.5382113729671772,5.167257459
0.5391639593885674,5.167257459
0.5401165458099577,5.167257459
0.5410691323905028,5.167257459
0.5420217188118931,5.167257459
0.5429743053924382,6.075428045
0.5439268918138285,6.075428045
0.5448794783943737,6.075428045
0.545832064815764,6.075428045
0.546784651396309,6.075428045
0.5477372378176993,6.075428045
0.5486898243982444,6.075428045
0.5496424108196347,6.075428045
0.5505949974001799,6.075428045
0.5515475838215702,8.287934145
0.5525001704021153,8.287934145
0.5534527568235056,8.287934145
0.5544053434040507,8.287934145
0.555357929825441,8.287934145
0.5563105164059862,8.287934145
0.5572631028273763,8.287934145
0.5582156894079215,8.287934145
0.5591682758293118,8.287934145
0.5601208624098569,8.287934145
0.5610734488312472,8.287934145
0.5620260354117924,8.287934145
0.5629786218331826,8.287934145
0.5639312084137278,8.287934145
0.5648837948351181,8.287934145
0.5658363814156632,8.287934145
0.5667889678370535,8.287934145
0.5677415544175987,8.287934145
0.5686941408389888,8.287934145
0.569646727419534,8.287934145
0.5705993138409243,8.287934145
0.5715519004214694,8.287934145
0.5725044868428597,8.287934145
0.5734570734234049,8.287934145
0.5744096598447951,8.935228336
0.5753622464253403,8.935228336
0.5763148328467306,8.935228336
0.5772674194272757,8.935228336
0.578220005848666,8.935228336
0.5791725924292112,8.935228336
0.5801251788506013,8.935228336
0.5810777654311465,8.935228336
0.5820303518525368,8.935228336
0.5829829384330819,8.935228336
0.5839355248544722,8.935228336
0.5848881114350173,8.935228336
0.5858406978564076,8.935228336
0.5867932844369528,8.935228336
0.5877458708583431,8.935228336
0.5886984574388882,8.935228336
0.5896510438602784,8.935228336
0.5906036304408235,8.935228336
0.5915562168622138,8.935228336
0.592508803442759,8.935228336
0.5934613898641493,8.935228336
0.5944139764446945,8.935228336
0.5953665628660847,8.935228336
0.5963191494466299,8.935228336
0.5972717358680201,8.935228336
0.5982243224485653,8.935228336
0.5991769088699554,8.935228336
0.6001294954505008,8.935228336
0.6010820818718909,8.935228336
0.6020346684524361,8.935228336
0.6029872548738263,8.935228336
0.6039398414543715,8.935228336
0.6048924278757617,8.935228336
0.605845014456307,8.935228336
0.6067976008776972,8.935228336
0.6077501874582424,8.935228336
0.6087027738796326,8.935228336
0.6096553604601778,8.935228336
0.6106079468815679,8.935228336
0.6115605334621133,8.935228336
0.6125131198835034,8.935228336
0.6134657064640486,8.935228336
0.6144182928854388,8.935228336
0.615370879465984,8.935228336
0.6163234658873742,8.935228336
0.6172760524679194,8.935228336
0.6182286388893097,8.935228336
0.6191812254698549,8.935228336
0.6201338118912451,8.935228336
0.6210863984717903,8.935228336
0.6220389848931804,8.935228336
0.6229915714737256,8.935228336
0.6239441578951159,8.935228336
0.6248967444756611,8.935228336
0.6258493308970513,9.959840336
0.6268019174775965,9.959840336
0.6277545038989867,9.959840336
0.6287070904795319,9.959840336
0.6296596769009222,9.959840336
0.6306122634814674,9.959840336
0.6315648499028576,9.959840336
0.6325174364834028,9.959840336
0.6334700229047929,9.959840336
0.6344226094853381,9.959840336
0.6353751959067283,9.959840336
0.6363277824872736,9.959840336
0.6372803689086638,9.959840336
0.638232955489209,9.959840336
0.6391855419105992,9.959840336
0.6401381284911444,9.959840336
0.6410907149125347,9.959840336
0.6420433014930799,9.959840336
0.64299588791447,9.959840336
0.6439484744950151,9.959840336
0.6449010609164055,9.959840336
0.6458536474969506,9.959840336
0.6468062339183408,9.959840336
0.647758820498886,9.959840336
0.6487114069202763,9.959840336
0.6496639935008215,9.959840336
0.6506165799222117,9.959840336
0.6515691665027569,9.959840336
0.6525217529241472,9.959840336
0.6534743395046924,9.959840336
0.6544269259260825,9.959840336
0.6553795125066276,9.959840336
0.656332098928018,9.959840336
0.6572846855085631,9.959840336
0.6582372719299533,9.959840336
0.6591898585104985,9.959840336
0.6601424449318888,9.959840336
0.661095031512434,9.959840336
0.6620476179338242,9.959840336
0.6630002045143695,9.959840336
0.6639527909357597,9.959840336
0.6649053775163047,9.959840336
0.665857963937695,9.959840336
0.6668105505182402,9.959840336
0.6677631369396305,9.959840336
0.6687157235201756,9.959840336
0.6696683099415658,9.959840336
0.6706208965221111,9.959840336
0.6715734829435013,9.959840336
0.6725260695240465,9.959840336
0.6734786559454367,9.959840336
0.674431242525982,9.959840336
0.6753838289473721,9.959840336
0.6763364155279172,9.959840336
0.6772890019493074,9.959840336
0.6782415885298527,9.959840336
0.6791941749512429,9.959840336
0.6801467615317881,9.959840336
0.6810993479531783,9.959840336
0.6820519345337236,9.959840336
0.6830045209551138,9.959840336
0.683957107535659,9.959840336
0.6849096939570491,9.959840336
0.6858622805375945,9.959840336
0.6868148669589846,9.959840336
0.6877674535395297,9.959840336
0.6887200399609199,9.959840336
0.6896726265414652,9.959840336
0.6906252129628554,9.959840336
0.6915777995434006,10.62947008
0.6925303859647908,10.62947008
0.6934829725453361,10.62947008
0.6944355589667263,10.62947008
0.6953881455472714,10.62947008
0.6963407319686616,10.62947008
0.6972933185492068,10.62947008
0.6982459049705971,10.62947008
0.6991984915511422,10.62947008
0.7001510779725324,10.62947008
0.7011036645530777,10.62947008
0.7020562509744679,10.62947008
0.7030088375550131,10.62947008
0.7039614239764033,10.62947008
0.7049140105569486,10.62947008
0.7058665969783388,10.62947008
0.7068191835588838,10.62947008
0.7077717699802741,10.62947008
0.7087243565608193,10.62947008
0.7096769429822095,10.62947008
0.7106295295627547,10.62947008
0.7115821159841449,10.62947008
0.7125347025646902,10.62947008
0.7134872889860804,10.62947008
0.7144398755666256,10.62947008
0.7153924619880158,10.62947008
0.7163450485685611,10.62947008
0.7172976349899512,10.81647932
0.7182502215704963,10.81647932
0.7192028079918867,10.81647932
0.7201553945724318,10.81647932
0.721107980993822,10.81647932
0.7220605675743672,10.81647932
0.7230131539957575,10.81647932
0.7239657405763027,10.81647932
0.7249183269976929,10.81647932
0.7258709135782381,10.81647932
0.7268234999996284,10.81647932
0.7277760865801736,10.81647932
0.7287286730015637,10.81647932
0.7296812595821088,10.81647932
0.7306338460034992,10.81647932
0.7315864325840443,10.81647932
0.7325390190054345,10.81647932
0.7334916055859797,10.81647932
0.73444419200737,10.81647932
0.7353967785879152,10.81647932
0.7363493650093054,10.81647932
0.7373019515898505,10.81647932
0.7382545380112409,10.81647932
0.739207124591786,10.81647932
0.7401597110131762,10.81647932
0.7411122975937213,10.81647932
0.7420648840151116,10.81647932
0.7430174705956568,10.81647932
0.743970057017047,10.81647932
0.7449226435975922,10.81647932
0.7458752300189825,10.81647932
0.7468278165995277,10.81647932
0.7477804030209179,10.81647932
0.748732989601463,10.81647932
0.7496855760228534,10.81647932
0.7506381626033984,10.81647932
0.7515907490247886,10.81647932
0.7525433356053338,10.81647932
0.7534959220267241,10.81647932
0.7544485086072693,10.81647932
0.7554010950286595,10.81647932
0.7563536816092047,10.81647932
0.757306268030595,10.81647932
0.7582588546111402,11.40206635
0.7592114410325304,11.40206635
0.7601640276130754,11.40206635
0.7611166140344658,11.40206635
0.7620692006150109,11.40206635
0.7630217870364011,11.40206635
0.7639743736169463,11.40206635
0.7649269600383366,11.40206635
0.7658795466188818,11.40206635
0.766832133040272,11.81584802
0.7677847196208172,11.81584802
0.7687373060422075,11.81584802
0.7696898926227526,11.81584802
0.7706424790441428,11.81584802
0.7715950656246879,11.81584802
0.7725476520460783,11.81584802
0.7735002386266234,11.81584802
0.7744528250480136,11.81584802
0.7754054116285588,11.81584802
0.7763579980499491,11.81584802
0.7773105846304943,11.81584802
0.7782631710518845,11.81584802
0.7792157576324296,11.81584802
0.78016834405382,11.81584802
0.781120930634365,11.81584802
0.7820735170557553,11.81584802
0.7830261036363004,12.04141154
0.7839786900576907,12.04141154
0.7849312766382359,12.04141154
0.7858838630596261,12.04141154
0.7868364496401713,12.04141154
0.7877890360615616,12.04141154
0.7887416226421068,12.04141154
0.789694209063497,12.04141154
0.790646795644042,12.04141154
0.7915993820654325,12.04141154
0.7925519686459775,12.04141154
0.7935045550673677,12.04141154
0.7944571416479129,12.39888252
0.7954097280693032,12.39888252
0.7963623146498484,12.39888252
0.7973149010712386,12.39888252
0.7982674876517838,12.39888252
0.7992200740731741,12.39888252
0.8001726606537193,12.39888252
0.8011252470751095,12.39888252
0.8020778336556548,12.67094242
0.803030420077045,12.67094242
0.80398300665759,12.67094242
0.8049355930789802,12.67094242
0.8058881796595255,12.67094242
0.8068407660809157,12.67094242
0.8077933526614609,12.67094242
0.8087459390828511,12.67094242
0.8096985255042414,12.67094242
0.8106511120847866,12.67094242
0.8116036985061768,12.67094242
0.812556285086722,12.67094242
0.8135088715081122,12.67094242
0.8144614580886574,12.96651468
0.8154140445100476,12.96651468
0.8163666310905927,12.96651468
0.8173192175119831,12.96651468
0.8182718040925282,12.96651468
0.8192243905139184,12.96651468
0.8201769770944636,12.96651468
0.8211295635158539,12.96651468
0.8220821500963991,12.96651468
0.8230347365177892,12.96651468
0.8239873230983343,12.96651468
0.8249399095197247,12.96651468
0.8258924961002698,12.96651468
0.8268450825216601,12.96651468
0.8277976691022052,12.96651468
0.8287502555235956,12.96651468
0.8297028421041407,12.96651468
0.8306554285255309,12.96651468
0.8316080151060761,12.96651468
0.8325606015274664,12.96651468
0.8335131881080116,12.96651468
0.8344657745294017,12.96651468
0.8354183611099468,13.84922259
0.8363709475313372,13.84922259
0.8373235341118823,13.84922259
0.8382761205332725,13.84922259
0.8392287071138177,13.84922259
0.840181293535208,13.84922259
0.8411338801157532,13.84922259
0.8420864665371434,13.84922259
0.8430390531176886,13.84922259
0.8439916395390789,13.84922259
0.844944226119624,13.84922259
0.8458968125410142,13.84922259
0.8468493991215593,13.84922259
0.8478019855429497,13.84922259
0.8487545721234948,13.84922259
0.849707158544885,13.84922259
0.8506597451254302,13.84922259
0.8516123315468205,13.84922259
0.8525649181273657,13.84922259
0.8535175045487559,14.22039241
0.8544700911293012,14.22039241
0.8554226775506913,14.22039241
0.8563752641312365,14.22039241
0.8573278505526267,14.22039241
0.8582804371331719,14.22039241
0.8592330235545622,14.22039241
0.8601856101351073,14.22039241
0.8611381965564975,14.22039241
0.8620907831370428,14.22039241
0.863043369558433,14.22039241
0.8639959561389782,14.22039241
0.8649485425603683,14.22039241
0.8659011291409137,14.22039241
0.8668537155623038,14.22039241
0.8678063021428489,14.22039241
0.8687588885642392,14.22039241
0.8697114751447844,14.22039241
0.8706640615661747,14.22039241
0.8716166481467198,14.22039241
0.87256923456811,14.22039241
0.8735218211486553,14.22039241
0.8744744075700455,14.22039241
0.8754269941505907,14.22039241
0.8763795805719808,14.22039241
0.8773321671525262,14.22039241
0.8782847535739163,14.22039241
0.8792373401544614,14.91780121
0.8801899265758516,14.91780121
0.8811425131563969,14.91780121
0.8820950995777871,14.91780121
0.8830476861583323,14.91780121
0.8840002725797225,14.91780121
0.8849528591602678,14.91780121
0.885905445581658,14.91780121
0.8868580321622032,14.91780121
0.8878106185835933,14.91780121
0.8887632051641386,14.91780121
0.8897157915855288,14.91780121
0.8906683781660739,15.1583292
0.8916209645874641,15.1583292
0.8925735511680094,15.1583292
0.8935261375893996,15.1583292
0.8944787241699448,15.1583292
0.895431310591335,15.1583292
0.8963838971718803,15.1583292
0.8973364835932705,15.1583292
0.8982890701738155,15.1583292
0.8992416565952058,15.1583292
0.900194243175751,15.1583292
0.9011468295971413,15.1583292
0.9020994161776864,15.1583292
0.9030520025990766,15.36898021
0.9040045891796219,15.36898021
0.9049571756010121,15.36898021
0.9059097621815573,15.36898021
0.9068623486029475,15.36898021
0.9078149351834928,15.36898021
0.9087675216048829,15.36898021
0.909720108185428,15.36898021
0.9106726946068184,15.36898021
0.9116252811873635,15.36898021
0.9125778676087537,15.36898021
0.9135304541892989,15.36898021
0.9144830406106892,15.36898021
0.9154356271912344,15.36898021
0.9163882136126246,15.36898021
0.9173408001931698,15.36898021
0.9182933866145601,15.36898021
0.9192459731951053,15.36898021
0.9201985596164954,15.36898021
0.9211511461970405,15.36898021
0.9221037326184309,15.36898021
0.923056319198976,15.36898021
0.9240089056203662,15.36898021
0.9249614922009114,15.36898021
0.9259140786223017,15.36898021
0.9268666652028469,15.36898021
0.9278192516242371,15.36898021
